Unnamed: 0,rating,reviews,amenities,house_rules,price,country,bathrooms,beds,guests,toilets,bedrooms,studios,checkin_final,checkout_final
12172,5.0,10,"Valley view,Waterfront,Kitchen,Wifi,Free parking on premises,Private hot tub – available seasonally,Sauna,TV,EV charger,Free washer – In building","Check-in: After 3:00 pm,Check out: 11:00 am,No smoking,No pets,No parties or events",7382, Germany,2,4,6,0,3,0,15,11.0
12173,4.84,200,"Kitchen,Wifi,Free parking on premises,Pool,Private hot tub,Pets allowed,TV with standard cable/satellite,Washing machine,Dryer,Air conditioning","Check-in: 3:00 pm - 5:00 pm,Check out: 10:00 am,No parties or events,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",15930, Japan,1,3,6,0,3,0,15,10.0
12174,4.98,86,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,TV,Bath,Private patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 2:00 pm,Check out: 10:00 am,Self check-in with lockbox,No smoking,No parties or events,Pets are allowed",8498, Czechia,1,5,6,0,3,0,14,10.0
12175,4.84,84,"Bay view,City skyline view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 1:00 pm,Check out: 12:00 pm,Self check-in with lockbox,No smoking,No parties or events,Pets are allowed,Show more,Show more,",4096, Georgia,1,1,4,0,2,0,13,12.0
12176,5.0,68,"Garden view,Valley view,Kitchen,Wifi,Free driveway parking on premises,Pets allowed,TV,Free washer – In building,Private patio or balcony,Private backyard – Fully fenced","Check-in: After 3:00 pm,Check out: 10:00 am,Not suitable for infants (under 2 years),No smoking,No parties or events,Pets are allowed,Show more,Show more,",11547, Switzerland,1,3,4,0,1,0,15,10.0
12177,4.78,9,"Public or shared beach access,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Shared hot tub – available all year,Shared sauna,TV,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",Check-in: After 3:00 pm,8766, Poland,1,4,8,0,2,0,15,
12179,4.79,290,"Valley view,Garden view,Waterfront,Kitchen,Wifi,Free on-street parking,Shared outdoor pool – ,Shared sauna,Paid washer – In building,Private patio or balcony","Check-in: 2:00 pm - 11:00 pm,Check out: 12:00 pm,Self check-in with lockbox,No smoking,Show more,Show more,",2099, Germany,1,1,2,0,1,0,14,12.0
12180,4.86,57,"Garden view,Mountain view,Kitchen,Wifi,Free parking on premises,Pets allowed,Free washer – In building,Private patio or balcony,Garden,Indoor fireplace","Check-in: After 5:00 pm,Check out: 12:00 pm,Not suitable for infants (under 2 years),No smoking,No parties or events,Pets are allowed",6387, Slovenia,1,2,3,0,1,0,17,12.0
12181,4.87,175,"Mountain view,Garden view,Waterfront,Kitchen,Free parking on premises,Private pool,Private patio or balcony,Private backyard – Not fully fenced,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 3:00 pm - 10:00 pm,Check out: 1:00 pm,Self check-in with building staff,No pets,No parties or events,󱤇,Smoking is allowed,Show more,Show more,",8516, France,1,1,2,0,1,0,15,13.0
12182,4.98,59,"Garden view,Courtyard view,Kitchen,Free parking on premises,Pets allowed,Private patio or balcony,Shared backyard – Not fully fenced,Indoor fireplace: wood-burning,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: After 3:00 pm,Check out: 11:00 am,Not suitable for infants (under 2 years),No smoking,Pets are allowed",2211, Romania,0,1,2,0,1,0,15,11.0
12183,4.96,96,"Kitchen,Free parking on premises,Pets allowed,TV,Washing machine,Patio or balcony,Garden,Children’s books and toys,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 2:00 pm - 8:00 pm,Check out: 12:00 pm,No smoking,Pets are allowed",5504, Ukraine,2,4,5,0,2,0,14,12.0
12184,4.88,59,"Beach access – Beachfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private sauna,Free washer – In unit,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 3:00 pm,Check out: 10:00 am,Self check-in with lockbox,No smoking,No pets,No parties or events,Show more,Show more,",33703, France,3,5,8,0,4,0,15,10.0
12185,4.92,105,"Valley view,Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,TV,Private patio or balcony,Garden","Check-in: After 3:00 pm,Check out: 10:00 am,No smoking,Pets are allowed,Show more,Show more,",5527, France,1,3,4,0,1,0,15,10.0
12187,4.84,38,"Beach access – Beachfront,Kitchen,Free parking on premises,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 12:00 pm - 9:00 pm,Check out: 11:00 am,Self check-in with building staff,No smoking,No pets,No parties or events",2537, Madagascar,1,3,6,0,3,0,12,11.0
12188,4.95,210,"Mountain view,Kitchen,Free parking on premises,Private hot tub,Pets allowed,HDTV with Netflix, Amazon Prime Video,Dryer,Air conditioning,Private patio or balcony,Shared backyard – Not fully fenced","Check-in: 3:00 pm - 10:00 pm,Check out: 10:00 am,Self check-in with lockbox,Not suitable for children (2-12 years),No smoking,No parties or events,Pets are allowed,Show more,Show more,",14283, United Kingdom,1,1,2,0,1,0,15,10.0
12189,4.98,41,"Garden view,Valley view,Kitchen,Wifi – 16 Mbps,Free parking on premises,Pets allowed,32"" HDTV with Amazon Prime Video, Netflix,Free washer – In unit,Central air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: After 3:00 pm,Check out: 10:00 am,Self check-in with lockbox,No smoking,No parties or events,Pets are allowed",8221, France,1,3,4,0,2,0,15,10.0
12191,4.87,261,"Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,HDTV with Netflix, standard cable/satellite,Free washer – In unit,Bath,Private patio or balcony","Check-in: After 2:00 pm,Check out: 11:00 am,Self check-in with lockbox,No parties or events,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",8154, Spain,1,2,4,0,2,0,14,11.0
12193,4.71,257,"Kitchen,Wifi,Free parking on premises,TV,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 3:00 pm - 2:00 am,Check out: 10:00 am,No smoking,No pets,No parties or events,Show more,Show more,",14293, Switzerland,1,3,6,0,1,0,15,10.0
12194,4.99,77,"Kitchen,Wifi,Free parking on premises,Pets allowed,TV,Patio or balcony,Garden,Indoor fireplace,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: 2:00 pm - 10:00 pm,Check out: 10:00 am,No smoking,No parties or events,Pets are allowed,Show more,Show more,",6884, Austria,1,6,10,0,2,0,14,10.0
12195,5.0,3,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pool,TV,Air conditioning,Hair dryer,Breakfast,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: 3:00 pm - 9:00 pm,No smoking,No pets",12702, Portugal,1,2,4,0,1,0,15,
12196,4.99,74,"Kitchen,Wifi,Free parking on premises,TV,Washing machine,Patio or balcony,Garden,Indoor fireplace,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: 2:00 pm - 12:00 am,Check out: 11:00 am,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events,Show more,Show more,",19327, Romania,1,8,12,0,4,0,14,11.0
12197,4.97,154,"Valley view,Kitchen,Wifi,Free parking on premises,Private hot tub,Pets allowed,TV,Washing machine,Patio or balcony,Garden","Check-in: After 3:00 pm,Check out: 10:00 am,Pets are allowed,Show more,Show more,",24212, United Kingdom,2,3,4,0,2,0,15,10.0
12198,4.85,510,"Mountain view,Valley view,Lake access,Kitchen,Wifi,Free parking on premises,Pets allowed,32"" HDTV with standard cable/satellite,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 2:00 pm,Check out: 11:00 am,Self check-in with lockbox,No smoking,No parties or events,Pets are allowed,Show more,Show more,",7315, Spain,1,2,4,0,1,0,14,11.0
12199,4.88,48,"Garden view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,32"" HDTV,Dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 2:00 pm - 12:00 am,Check out: 11:00 am,Self check-in with lockbox,Not suitable for infants (under 2 years),No smoking,No parties or events,Pets are allowed,Show more,Show more,",7975, Poland,1,3,5,0,1,0,14,11.0
12200,4.86,93,"Beach access – Beachfront,Kitchen,Wifi,Free parking on premises,Patio or balcony,Garden,Cot,Travel cot,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 3:00 pm,Check out: 12:00 pm,No smoking,No parties or events",27314, Portugal,1,5,6,0,3,0,15,12.0
12201,4.91,82,"Garden view,Mountain view,Kitchen,Wifi,Free parking on premises,Pets allowed,TV with standard cable/satellite,Private patio or balcony,Private backyard – Fully fenced,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: After 2:00 pm,Check out: 9:00 am,Self check-in with lockbox,Not suitable for infants (under 2 years),No smoking,No parties or events,Pets are allowed,Show more,Show more,",11879, Austria,1,3,5,0,3,0,14,9.0
12202,5.0,66,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Washing machine,Private patio or balcony,Garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 2:00 pm - 8:00 pm,Check out: 10:00 am,Not suitable for infants (under 2 years),No smoking,No parties or events,Pets are allowed,Show more,Show more,",7532, Poland,1,3,4,0,1,0,14,10.0
12203,4.98,144,"Kitchen,Wifi,Free parking on premises,TV with Amazon Prime Video, Netflix,EV charger,Paid washer – In building,Paid dryer – In building,Garden,Indoor fireplace: wood-burning,Luggage drop-off allowed","Check-in: After 4:00 pm,Check out: 10:00 am,No smoking,No pets,No parties or events,Show more,Show more,",5152, France,1,2,3,0,1,0,16,10.0
12204,4.97,37,"Ski-in/Ski-out,Kitchen,Wifi,Free parking on premises,TV,Garden,Luggage drop-off allowed,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 4:00 pm - 8:00 pm,Check out: 12:00 pm,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events,Show more,Show more,",9060, Italy,1,1,2,0,1,0,16,12.0
12205,5.0,12,"Kitchen,Wifi,Free parking on premises,TV,Air conditioning,Patio or balcony,Hair dryer,Refrigerator,Microwave,Games console","Check-in: After 4:00 pm,Check out: 11:00 am,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events",20482, Poland,2,3,6,0,2,0,16,11.0
12206,4.94,16,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private outdoor pool – heated,TV,Air conditioning,Patio or balcony,Garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: After 2:00 pm,Check out: 10:00 am,No smoking,No pets,No parties or events,Show more,Show more,",11325, Croatia,1,2,4,0,0,0,14,10.0
12207,4.96,158,"Garden view,Mountain view,Kitchen,Wifi,Free parking on premises,Pets allowed,TV,Paid washer – In building,Dryer – In building,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: 3:00 pm - 9:00 pm,Check out: 10:00 am,Self check-in with building staff,No smoking,Pets are allowed,Show more,Show more,",4170, Austria,3,3,6,0,3,0,15,10.0
12208,4.99,214,"Kitchen,Free parking on premises,Patio or balcony,Garden,Hair dryer,Refrigerator,Breakfast,Long-term stays allowed","Check-in: After 3:00 pm,Check out: 11:00 am,Not suitable for children and infants,No smoking,No pets,No parties or events",14985, United Kingdom,1,1,2,0,0,0,15,11.0
12209,4.98,49,"River view,Valley view,Lake access,Kitchen,Dedicated workspace,Free parking on premises,Private hot tub,Private patio or balcony,Garden,Indoor fireplace","Check-in: After 3:00 pm,Check out: 10:00 am,Not suitable for children and infants,No smoking,No pets,No parties or events,Show more,Show more,",16113, United Kingdom,1,1,2,0,1,0,15,10.0
12210,4.99,176,"Kitchen,Free parking on premises,Washing machine,Bath,Patio or balcony,Garden,Indoor fireplace,Children’s books and toys,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 3:00 pm,Check out: 11:00 am,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events,Show more,Show more,",6759, Poland,1,2,4,0,1,0,15,11.0
12211,4.92,110,"Mountain view,Kitchen,Free parking on premises,Garden,Indoor fireplace,Luggage drop-off allowed,Hair dryer,Refrigerator,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: 3:00 pm - 8:00 pm,Check out: 10:00 am,Self check-in with lockbox,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events,Show more,Show more,",15495, Germany,1,4,4,0,1,0,15,10.0
12212,5.0,14,"Courtyard view,Garden view,Wifi,Free parking on premises,Pets allowed,Shared patio or balcony,Private backyard – Not fully fenced,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: Flexible,Check out: 11:00 am,No parties or events,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",9127, Italy,1,3,4,0,1,0,Flexible,11.0
12213,4.97,35,"Waterfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private hot tub,Pets allowed,TV,Washing machine,Private patio or balcony","Check-in: 4:00 pm - 10:00 pm,Check out: 10:00 am,Self check-in with lockbox,No smoking,No parties or events,Pets are allowed",14281, United Kingdom,2,0,4,0,2,0,16,10.0
12214,4.94,303,"Wifi,Free parking on premises,Patio or balcony,Garden,Hair dryer,Microwave,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 2:00 pm,Check out: 12:00 pm,Self check-in with lockbox,Not suitable for children and infants,No smoking,No pets,No parties or events",7701, France,1,1,2,0,1,0,14,12.0
12215,5.0,10,"Garden view,Mountain view,Ski-in/Ski-out,Kitchen,Wifi – 25 Mbps,Dedicated workspace,Free parking on premises,Pets allowed,55"" HDTV,Washing machine","Check-in: 3:00 pm - 6:00 pm,Check out: 11:00 am,No smoking,No parties or events,Pets are allowed",13758, Austria,2,5,9,0,3,0,15,11.0
12216,4.95,42,"Mountain view,Lake view,Kitchen,Free parking on premises,Private patio or balcony,Garden,Refrigerator,Long-term stays allowed,Security cameras on property","Check-in: 3:00 pm - 8:00 pm,Check out: 12:00 pm,No smoking,No pets,No parties or events,Show more,Show more,",6342, Spain,1,1,2,0,1,0,15,12.0
12217,4.9,104,"Waterfront,Kitchen,Wifi,Free parking on premises,Pool,Pets allowed,TV,EV charger,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 3:00 pm,Check out: 12:00 pm,No smoking,Pets are allowed",5345, Portugal,1,2,4,0,1,0,15,12.0
12218,4.71,39,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,High chair,Fire pit,Long-term stays allowed","Check-in: 4:00 pm - 12:00 am,Check out: 12:00 pm,No smoking,No pets,No parties or events",8646, Belgium,1,3,4,0,2,0,16,12.0
12220,4.911948051948053,0,"Bay view,Courtyard view,Beach access – Beachfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 4:00 pm,Check out: 10:00 am,Self check-in with lockbox,Pets are allowed,󱤇,Smoking is allowed",14628, Croatia,2,7,12,0,4,0,16,10.0
12221,4.83,154,"Ocean view,Sea view,Beach access – Beachfront,Kitchen,Wifi,Free parking on premises,TV,Free washer – In building,Central air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: 3:00 pm - 9:00 pm,Check out: 10:00 am,Self check-in with lockbox,No smoking,No pets,No parties or events,Show more,Show more,",13155, Japan,1,1,6,0,1,0,15,10.0
12222,4.93,222,"Mountain view,Kitchen,Wifi,Free parking on premises,TV with standard cable/satellite,Free washer – In unit,Free dryer – In unit,Central air conditioning,Bath,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: After 3:00 pm,Check out: 10:00 am,Self check-in with lockbox,No smoking,No pets,Show more,Show more,",15018, Japan,1,3,4,0,1,0,15,10.0
12223,4.99,96,"Garden view,Mountain view,Kitchen,Wifi,Free parking on premises,TV,Washing machine,Patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 3:00 pm - 10:00 pm,Check out: 10:00 am,Self check-in with building staff,No smoking,No pets,No parties or events,Show more,Show more,",8544, Poland,1,4,4,0,2,0,15,10.0
12224,4.67,224,"Kitchen,Wifi,Free parking on premises,Pets allowed,TV,Patio or balcony,Garden,Hair dryer,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: After 3:00 pm,Check out: 11:00 am,Self check-in with smart lock,No smoking,No parties or events,Pets are allowed,Show more,Show more,",9131, United Kingdom,1,1,3,0,1,0,15,11.0
